ID,FullName,Height,Nationality,Overall,Potential,BestPosition,Club,ValueEUR,ContractUntil,IntReputation,PreferredFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Born,MP,Starts,Min,90s,Goals,Assists,PasTotCmp%,Int,Clr,AerWon,Touches,PasLonCmp,Fls,Fld,SoT
216145,Armando Izzo,183,Italy,74,74,CB,AC Monza,3500000,2023.0,2,Right,2,Medium,Medium,67,33,47,65,75,75,12,6,10,11,12,1992,14,13,1106,12.3,0,0.0,85.0,1.71,3.01,1.79,70.1,5.04,1.46,2.11,0.08
216150,Davide Zappacosta,182,Italy,79,79,LWB,Atalanta,15000000,2025.0,2,Right,3,High,High,78,66,73,74,75,72,11,9,8,6,11,1992,6,4,316,3.5,1,0.29,79.7,0.57,1.43,0.0,67.1,1.71,1.43,0.57,0.57
216158,Silvan Widmer,183,Switzerland,77,77,RWB,1. FSV Mainz 05,9500000,2024.0,2,Right,3,High,Medium,78,62,72,74,72,79,10,8,7,5,14,1993,16,14,1173,13.0,2,0.0,69.7,2.0,1.23,0.85,55.8,2.85,0.62,0.92,0.46
216258,Ihlas Bebou,185,Togo,77,77,RW,TSG Hoffenheim,11000000,2026.0,2,Right,4,High,Medium,89,75,68,79,34,63,10,11,12,11,11,1994,5,4,310,3.4,2,0.0,61.4,1.18,0.29,2.06,36.2,0.59,1.47,0.59,1.47
216267,Andrew Robertson,178,Scotland,87,87,LB,Liverpool,72000000,2026.0,3,Left,3,High,High,80,61,81,81,82,76,11,8,10,7,14,1994,18,15,1322,14.7,0,0.34,78.8,0.75,1.7,0.75,83.1,4.83,0.68,0.48,0.07
216282,Raphael Framberger,179,Germany,69,70,RWB,FC Augsburg,1500000,2024.0,1,Right,2,Medium,Medium,81,41,56,58,69,61,13,15,11,8,9,1995,3,2,176,2.0,0,0.0,51.6,1.0,2.5,2.5,44.0,0.0,2.0,0.0,0.0
216320,Seko Fofana,185,Côte d'Ivoire,81,81,CM,Racing Club de Lens,27500000,2024.0,2,Right,4,High,High,73,74,75,80,73,85,9,8,9,11,10,1995,20,19,1742,19.4,3,0.15,88.1,0.67,0.31,0.62,62.5,3.92,0.67,1.03,0.62
216388,Allan Saint-Maximin,173,France,81,83,CAM,Newcastle United,32500000,2026.0,2,Right,5,High,Low,90,73,73,88,27,68,10,9,12,7,7,1997,14,6,635,7.1,1,0.42,68.0,0.56,0.14,0.14,48.0,2.25,0.42,1.55,0.85
216393,Youri Tielemans,176,Belgium,84,86,CM,Leicester City,52500000,2023.0,2,Right,4,Medium,Medium,56,80,86,81,70,73,6,8,10,14,12,1997,21,19,1647,18.3,3,0.05,82.3,1.04,0.82,0.93,75.7,5.03,1.15,0.71,0.38
216409,Matteo Politano,171,Italy,81,81,RW,Napoli,26000000,2024.0,2,Left,4,High,Low,83,77,78,84,42,55,11,12,6,8,11,1993,19,10,827,9.2,3,0.33,72.4,0.65,0.54,0.33,61.0,2.83,1.09,1.85,0.33
216435,Stanislav Lobotka,170,Slovakia,81,82,CM,Napoli,29500000,2025.0,2,Right,3,Medium,High,71,68,79,81,73,70,10,7,16,13,14,1994,21,19,1745,19.4,1,0.05,94.2,0.41,0.52,0.41,73.6,5.1,0.72,1.91,0.1
216460,José María Giménez,185,Uruguay,83,85,CB,Atlético de Madrid,38500000,2025.0,2,Right,2,Medium,High,71,46,57,60,85,83,9,11,7,10,15,1995,12,11,1005,11.2,0,0.0,86.1,1.43,4.64,2.14,60.4,5.18,0.8,0.36,0.36
216497,Maximilian Philipp,183,Germany,76,76,CF,VfL Wolfsburg,7500000,2025.0,2,Right,3,Medium,Low,76,78,71,78,42,61,8,12,10,10,9,1994,3,1,116,1.3,0,0.0,64.3,0.0,0.0,0.77,39.2,1.54,0.0,5.38,0.77
216549,Alexander Sørloth,194,Norway,76,78,ST,Real Sociedad,9500000,2023.0,1,Left,3,High,Medium,81,74,66,72,36,84,15,12,8,15,8,1995,16,16,1276,14.2,8,0.07,70.0,0.07,0.99,1.83,31.8,0.35,1.41,0.49,1.27
216594,Nabil Fekir,173,France,85,85,CAM,Real Betis Balompié,54500000,2026.0,3,Left,4,High,Medium,83,82,82,87,38,80,15,9,8,14,15,1993,13,10,781,8.7,2,0.23,78.5,0.11,0.0,0.8,56.4,1.84,1.95,3.91,0.46
216816,Giovanni Simeone,181,Argentina,78,79,ST,Napoli,17000000,2023.0,2,Right,3,High,High,77,79,64,75,41,76,12,15,9,14,11,1995,12,0,180,2.0,3,0.0,70.7,0.5,1.0,1.5,52.0,1.5,2.0,2.0,2.0
216820,Moses Simon,168,Nigeria,77,77,LM,FC Nantes,11500000,2024.0,2,Right,4,High,Medium,90,70,69,81,33,65,7,13,12,13,9,1995,19,19,1565,17.4,5,0.11,64.3,0.29,0.17,0.34,37.1,1.61,0.52,1.26,0.34
217648,Genki Haraguchi,178,Japan,74,74,CAM,1. FC Union Berlin,3500000,2027.0,2,Right,4,High,High,76,65,70,78,44,53,16,11,11,11,7,1991,2,2,180,2.0,0,0.0,80.0,0.5,1.0,1.0,50.0,2.5,0.0,4.5,0.0
217870,Giovanni Di Lorenzo,183,Italy,82,82,RB,Napoli,27500000,2026.0,2,Right,3,Medium,Medium,85,66,73,77,78,80,8,10,8,10,7,1993,21,21,1878,20.9,1,0.14,86.0,0.77,1.67,1.15,80.5,4.64,0.77,0.96,0.19
218311,Jodel Dossou,180,Benin,71,71,RM,Clermont Foot 63,1800000,2024.0,1,Right,3,High,Medium,83,64,65,70,35,62,9,13,15,9,14,1992,9,2,258,2.9,1,0.0,66.1,0.34,0.0,0.34,34.8,0.69,1.03,1.03,1.03
218339,Mahmoud Dahoud,178,Germany,80,82,CM,Borussia Dortmund,26000000,2023.0,2,Right,4,High,High,70,69,77,85,67,70,14,7,9,12,11,1996,5,3,198,2.2,0,0.0,75.5,1.82,0.91,0.0,83.6,5.91,0.91,0.45,0.0
218534,Sargis Adamyan,184,Armenia,73,73,CF,1. FC Köln,3000000,2026.0,1,Right,4,High,Medium,80,73,65,76,34,70,14,15,10,15,10,1993,16,3,471,5.2,1,0.19,72.3,0.38,0.58,1.54,42.7,1.54,2.31,0.77,1.73
218659,Matt Targett,183,England,77,78,LB,Newcastle United,11500000,2026.0,1,Left,3,High,Medium,69,47,72,72,74,69,10,15,8,11,14,1995,10,4,426,4.7,0,0.0,76.3,1.49,2.55,1.91,67.0,2.77,1.49,0.43,0.0
218981,Helibelton Palacios,181,Colombia,73,73,RB,Elche CF,2700000,2023.0,1,Right,3,High,Medium,79,35,61,61,69,80,8,9,11,7,11,1993,15,14,1165,12.9,0,0.0,75.5,0.93,2.79,0.78,47.4,2.4,1.63,0.62,0.16
219145,Guillermo Maripán,193,Chile,78,80,CB,AS Monaco,14000000,2024.0,1,Right,2,High,High,33,42,58,53,79,79,7,12,7,16,12,1994,18,17,1485,16.5,3,0.0,87.1,1.64,3.03,2.12,59.5,5.82,0.97,0.18,0.24
219391,Gonzalo Escalante,182,Argentina,76,76,CDM,US Cremonese,6500000,2023.0,1,Right,3,Medium,High,63,67,72,71,73,74,10,12,7,12,11,1993,9,7,555,6.2,0,0.16,76.6,1.61,0.65,1.45,56.8,2.58,0.97,0.81,0.16
219461,Erik Palmer-Brown,187,United States,71,77,CB,ESTAC Troyes,2600000,2024.0,1,Right,2,Low,High,65,30,52,53,69,77,11,8,15,13,9,1997,22,21,1877,20.9,0,0.0,84.5,0.86,4.64,1.67,51.0,2.87,0.72,0.43,0.05
219536,Ignacio Pussetto,180,Argentina,74,76,ST,U.C. Sampdoria,5500000,2023.0,1,Right,3,High,Medium,78,72,63,77,25,60,6,14,11,11,10,1995,5,1,152,1.7,0,0.0,60.7,0.0,1.76,2.35,47.6,0.0,4.12,0.59,1.18
219576,Rodrigo Battaglia,187,Argentina,74,74,CDM,RCD Mallorca,4000000,2024.0,1,Right,3,Medium,High,60,65,67,70,74,77,7,7,7,9,9,1991,13,8,660,7.3,0,0.0,80.1,0.68,2.47,1.37,39.9,1.51,1.51,1.51,0.0
219582,Steven Fortes,192,Cape Verde Islands,69,69,CB,Racing Club de Lens,1100000,2027.0,1,Right,2,Low,Medium,36,40,53,49,69,82,11,8,8,15,7,1992,1,0,7,0.1,0,0.0,33.3,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0
219585,Martin Valjent,187,Slovakia,75,80,CB,RCD Mallorca,7500000,2025.0,1,Right,2,Medium,Medium,64,36,58,64,75,83,8,15,13,9,10,1995,18,18,1598,17.8,0,0.0,80.6,0.96,3.93,0.9,48.1,4.21,1.07,0.22,0.0
219680,Cédric Hountondji,195,Benin,73,74,CB,Angers SCO,2900000,2026.0,1,Right,2,Medium,High,45,33,53,56,74,70,6,11,10,15,15,1994,22,22,1967,21.9,0,0.0,86.4,1.28,3.24,1.42,50.1,3.15,1.1,0.23,0.14
219681,Jordan Amavi,176,France,74,74,LB,Getafe CF,3800000,2023.0,2,Left,3,High,Medium,73,61,67,70,71,72,11,10,11,14,12,1994,4,1,193,2.1,0,0.0,53.1,1.9,3.33,3.81,56.2,1.43,0.95,0.95,0.0
219683,Corentin Tolisso,181,France,81,81,CM,Olympique Lyonnais,27500000,2027.0,3,Right,3,High,Medium,69,78,77,79,77,77,7,10,14,9,14,1994,16,12,927,10.3,0,0.0,88.9,1.17,0.68,1.46,94.4,10.2,1.26,1.65,0.29
219733,Ludovic Ajorque,197,France,79,79,ST,RC Strasbourg Alsace,18000000,2024.0,2,Left,3,High,High,73,79,61,70,43,84,8,13,14,14,7,1994,13,9,771,8.6,1,0.0,69.8,0.23,0.81,5.81,39.1,1.28,1.63,0.93,0.81
219789,Hamari Traoré,175,Mali,80,80,RB,Stade Rennais FC,18000000,2023.0,2,Right,3,High,Medium,83,57,72,76,75,78,10,14,9,7,16,1992,19,18,1633,18.1,1,0.11,84.9,1.38,2.54,1.27,79.6,4.59,1.1,0.33,0.33
219792,Baptiste Santamaria,183,France,76,77,CM,Stade Rennais FC,8500000,2025.0,2,Right,3,Medium,Medium,49,65,72,74,73,74,7,7,13,7,8,1995,10,9,776,8.6,1,0.0,86.5,0.81,0.93,2.91,80.9,9.65,1.28,0.81,0.58
219852,Alex Ferrari,191,Italy,72,73,CB,U.C. Sampdoria,2200000,2025.0,1,Right,2,Low,High,63,35,51,63,74,71,9,11,12,12,6,1994,12,10,868,9.6,0,0.0,84.2,1.98,2.6,2.19,58.3,4.27,1.25,0.73,0.0
219952,Liam Henderson,183,Scotland,72,75,CM,Empoli,3000000,2023.0,1,Right,3,Medium,Medium,73,64,69,72,65,76,13,14,12,10,16,1996,15,8,687,7.6,0,0.13,81.4,0.92,0.79,0.53,53.4,2.63,3.42,0.79,0.53
220029,Saîf-Eddine Khaoui,180,Tunisia,70,71,CAM,Clermont Foot 63,1800000,2023.0,1,Left,3,Medium,Low,61,68,71,72,46,59,12,14,11,14,9,1995,22,16,1418,15.8,2,0.19,70.0,1.46,0.32,0.38,43.3,1.9,1.14,1.46,0.63
220061,Norbert Gyömbér,189,Slovakia,71,71,CB,US Salernitana 1919,1600000,2023.0,1,Right,2,Medium,High,62,31,43,50,73,72,9,8,9,14,11,1992,14,11,803,8.9,0,0.0,86.2,1.69,4.16,1.35,53.4,4.38,1.24,0.34,0.0
220085,Luca Waldschmidt,181,Germany,75,78,CAM,VfL Wolfsburg,7500000,2025.0,1,Left,3,High,Medium,68,78,70,76,29,61,14,10,7,9,16,1996,10,3,306,3.4,1,0.0,75.6,0.59,0.88,0.29,35.0,0.88,2.06,0.29,0.29
220093,Hans Hateboer,185,Netherlands,80,80,RWB,Atalanta,19000000,2024.0,3,Right,3,High,Medium,82,64,71,77,77,76,11,6,8,14,15,1994,17,17,1397,15.5,1,0.06,79.8,0.77,1.61,1.55,53.1,2.0,1.23,0.19,0.26
220165,Joel Pohjanpalo,186,Finland,73,73,ST,Venezia FC,3300000,2025.0,1,Right,3,Medium,Medium,63,75,58,69,26,70,9,13,7,16,6,1994,1,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
220253,Munir El Haddadi,175,Morocco,79,79,LM,Getafe CF,19000000,2023.0,2,Left,4,High,Low,77,78,75,82,35,64,9,12,6,13,16,1995,12,0,313,3.5,1,0.0,70.3,0.29,0.0,2.0,49.7,1.43,2.57,4.86,0.29
220440,Clément Lenglet,186,France,78,81,CB,Tottenham Hotspur,16000000,2023.0,2,Left,2,Medium,Medium,68,45,69,64,77,76,10,10,9,12,7,1995,13,11,935,10.4,0,0.19,87.8,0.96,2.6,2.21,78.6,5.67,0.77,0.96,0.0
220475,Alberto Grassi,183,Italy,72,73,CM,Empoli,2700000,2023.0,1,Right,2,Medium,Medium,64,63,70,73,67,63,12,6,15,8,8,1995,11,6,469,5.2,0,0.0,81.9,2.69,3.08,2.12,57.3,2.12,2.12,1.15,0.19
220491,Emmanuel Gyasi,181,Ghana,73,73,RM,Spezia,3100000,2025.0,1,Right,3,High,Low,77,62,65,74,44,68,8,13,14,12,6,1994,19,19,1539,17.1,1,0.0,80.2,0.18,0.76,0.53,34.2,0.29,1.35,0.99,0.47
220502,Mattia Zaccagni,177,Italy,79,79,LW,Lazio,18500000,2023.0,1,Right,4,High,Medium,82,73,74,83,57,64,13,16,14,8,7,1995,20,20,1607,17.9,8,0.22,79.4,0.89,0.34,0.34,42.1,0.61,1.84,3.58,0.89
220509,Lorenzo Venuti,176,Italy,72,73,RB,Fiorentina,2500000,2024.0,1,Right,2,Medium,Medium,72,26,61,67,68,62,8,6,8,8,12,1995,9,5,556,6.2,0,0.16,83.3,0.65,2.1,1.29,71.8,6.29,0.48,0.97,0.65
220523,Yerry Mina,195,Colombia,77,79,CB,Everton,11000000,2023.0,2,Right,2,Medium,High,37,54,59,58,78,77,10,8,12,9,12,1994,3,3,234,2.6,1,0.0,89.7,0.77,3.46,2.69,79.6,2.69,1.54,1.15,0.77
220534,Sebastiano Luperto,191,Italy,73,76,CB,Empoli,3600000,2023.0,1,Left,2,Low,Medium,58,55,60,59,75,68,12,6,12,11,6,1996,20,20,1714,19.0,1,0.0,87.0,1.05,4.58,1.58,58.3,4.16,0.58,0.74,0.16
220570,Jan Bednarek,189,Poland,76,80,CB,Aston Villa,9000000,2023.0,1,Right,2,Medium,High,48,22,53,55,77,78,11,13,16,7,9,1996,4,4,339,3.8,0,0.0,81.5,3.42,3.68,2.89,56.1,4.21,0.53,0.0,0.0
220621,Saïd Benrahma,172,Algeria,78,78,LM,West Ham United,15500000,2026.0,1,Right,4,High,Medium,75,73,75,81,40,56,16,7,8,11,11,1995,20,12,1193,13.3,3,0.08,80.4,0.45,0.68,0.23,47.4,1.2,0.6,0.68,0.83
220633,Demarai Gray,183,England,77,78,RW,Everton,12500000,2024.0,2,Right,4,High,Medium,86,76,69,81,37,58,6,11,11,13,10,1996,20,19,1679,18.7,3,0.05,68.4,0.53,0.8,0.37,45.5,2.73,0.53,1.5,0.75
220673,Renato Tapia,185,Peru,79,81,CDM,RC Celta de Vigo,19500000,2024.0,1,Right,3,Medium,High,68,66,71,69,79,84,16,14,7,15,8,1995,15,8,695,7.7,0,0.0,85.9,1.17,1.56,1.56,63.2,6.36,1.3,1.17,0.26
220697,James Maddison,175,England,82,84,CAM,Leicester City,38000000,2024.0,1,Right,4,High,Medium,73,78,84,85,54,62,11,14,14,12,14,1996,16,15,1273,14.1,9,0.35,77.0,0.64,0.35,0.14,56.2,3.55,1.21,2.55,1.06
220715,Ezequiel Ponce,180,Argentina,74,79,ST,Elche CF,6500000,2026.0,1,Right,3,High,Medium,76,73,61,74,37,69,12,16,7,7,6,1997,19,5,680,7.6,3,0.0,75.1,0.13,1.45,3.03,34.1,0.92,3.03,0.79,0.92
220793,Davinson Sánchez,187,Colombia,79,80,CB,Tottenham Hotspur,18000000,2024.0,2,Right,2,Medium,High,75,47,55,66,79,79,9,7,10,6,15,1996,13,6,573,6.4,0,0.0,87.7,1.56,3.91,2.5,76.6,2.81,0.78,0.63,0.31
220814,Lucas Hernández,184,France,84,86,CB,FC Bayern München,46000000,2024.0,3,Left,2,Medium,Medium,77,54,70,71,84,80,10,7,8,14,10,1996,7,6,476,5.3,0,0.0,89.4,0.94,1.32,0.75,76.8,8.11,0.75,0.75,0.0
220837,Deiver Machado,173,Colombia,72,72,LWB,Racing Club de Lens,2100000,2024.0,1,Left,2,High,Medium,84,55,64,71,65,70,13,12,8,12,11,1993,19,16,1379,15.3,1,0.07,81.8,0.92,1.18,0.52,45.3,1.96,1.9,2.03,0.2
220876,Franck Honorat,180,France,77,78,LM,Stade Brestois 29,12500000,2025.0,2,Right,4,High,Medium,81,75,71,77,47,61,10,15,7,14,15,1996,22,20,1730,19.2,3,0.16,64.2,0.94,0.52,0.57,46.1,3.18,0.83,0.63,0.68
220905,Jean-Eudes Aholou,186,Côte d'Ivoire,75,76,CDM,RC Strasbourg Alsace,5500000,2024.0,1,Left,3,Medium,Medium,64,60,68,69,73,77,13,7,7,14,8,1994,19,10,834,9.3,1,0.0,71.9,1.83,0.75,1.51,49.7,2.26,2.58,1.72,0.32
220971,Naby Keïta,172,Guinea,81,82,CAM,Liverpool,29500000,2023.0,2,Right,4,Medium,Medium,69,74,76,86,69,68,7,14,15,14,9,1995,6,2,247,2.7,0,0.0,76.6,0.37,0.37,0.74,65.6,2.22,2.96,0.74,0.0
221269,Jaïro Riedewald,182,Netherlands,74,75,CDM,Crystal Palace,4500000,2024.0,1,Left,3,Medium,Medium,60,56,74,69,73,67,15,7,15,9,15,1996,4,0,49,0.5,0,0.0,74.3,0.0,8.0,2.0,84.0,0.0,2.0,0.0,0.0
221363,Donny van de Beek,184,Netherlands,79,84,CAM,Manchester United,25500000,2025.0,3,Right,3,High,Medium,67,77,76,78,72,75,7,12,8,10,14,1997,7,2,167,1.9,0,0.0,75.4,0.53,0.53,1.58,37.9,0.53,2.11,1.05,0.0
221479,Dominic Calvert-Lewin,187,England,80,84,ST,Everton,29500000,2025.0,2,Right,3,High,Medium,81,77,64,76,39,80,12,12,8,7,11,1997,11,9,731,8.1,1,0.0,61.9,0.12,0.62,4.32,27.8,0.37,1.48,0.99,0.49
221491,Nico Elvedi,189,Switzerland,77,81,CB,Borussia Mönchengladbach,13000000,2024.0,2,Right,2,Low,Medium,70,39,64,68,78,78,9,15,10,12,9,1996,17,17,1485,16.5,2,0.0,92.6,0.91,4.0,1.76,77.1,4.79,0.42,0.42,0.3
221660,Victor Lindelöf,187,Sweden,80,81,CDM,Manchester United,21000000,2024.0,2,Right,3,Medium,Medium,59,51,72,72,82,76,12,16,8,7,9,1994,8,4,452,5.0,0,0.0,92.4,1.0,4.0,2.4,71.6,3.8,0.4,0.0,0.0
221697,Ollie Watkins,180,England,78,81,ST,Aston Villa,18500000,2025.0,2,Right,3,High,High,84,76,68,74,46,77,14,14,14,6,10,1995,20,19,1628,18.1,5,0.22,70.5,0.33,0.88,2.15,29.3,0.44,0.66,1.16,1.1
221832,Lucas Olaza,175,Uruguay,75,75,LB,Real Valladolid CF,5500000,2025.0,1,Left,3,High,Medium,75,69,71,71,71,68,8,14,11,11,12,1994,12,9,869,9.7,0,0.0,77.0,1.03,1.86,1.75,60.1,3.71,0.93,1.24,0.0
221841,Adam Armstrong,172,England,74,77,ST,Southampton,5500000,2025.0,1,Right,3,High,Low,84,75,66,75,35,69,10,13,13,12,7,1997,20,12,1027,11.4,1,0.09,73.4,0.26,0.44,0.26,32.2,1.05,0.96,0.61,0.79
221860,Carlos Gruezo,173,Ecuador,72,75,CDM,FC Augsburg,2700000,2024.0,1,Right,2,Low,High,61,46,61,67,68,73,9,10,12,12,11,1995,13,12,961,10.7,0,0.0,72.1,0.93,1.4,0.84,33.6,3.74,1.12,0.84,0.0
221885,Paul Seguin,185,Germany,72,73,CM,1. FC Union Berlin,2700000,2022.0,1,Right,3,Medium,Medium,61,59,68,71,68,76,14,11,6,15,8,1995,13,3,440,4.9,1,0.61,69.4,0.0,0.61,1.02,54.7,2.65,2.04,0.41,0.41
221992,Hirving Lozano,175,Mexico,81,81,RW,Napoli,28000000,2024.0,3,Right,4,High,Low,93,76,72,82,41,62,11,10,14,14,10,1995,20,11,981,10.9,3,0.28,74.3,0.37,0.46,0.37,43.3,1.47,1.74,1.93,0.92
222041,Lucas Boyé,183,Argentina,77,80,ST,Elche CF,14000000,2024.0,1,Right,4,High,Low,70,78,64,78,49,80,14,7,11,15,7,1996,18,15,1217,13.5,1,0.15,78.2,0.59,1.7,1.19,41.6,1.26,2.3,1.93,0.59
222077,Manuel Locatelli,185,Italy,82,86,CM,Juventus,40000000,2023.0,2,Right,3,Medium,High,63,72,79,78,79,79,11,12,11,10,15,1998,18,17,1400,15.6,0,0.0,81.3,1.15,1.73,1.54,62.5,5.71,1.6,1.28,0.45
222148,Ondrej Duda,181,Slovakia,73,74,CAM,1. FC Köln,3500000,2024.0,2,Right,4,Medium,Medium,69,71,71,78,53,63,15,12,14,16,10,1994,2,1,123,1.4,0,0.0,63.6,2.86,1.43,1.43,51.4,5.0,1.43,2.14,0.0
222160,Youssouf Koné,174,Mali,69,70,LB,AC Ajaccio,1500000,2023.0,1,Left,3,High,Medium,75,46,63,70,65,69,14,14,10,14,9,1995,7,7,520,5.8,0,0.0,76.0,1.38,3.28,0.0,49.3,3.97,1.21,1.72,0.17
222227,Patrick Berg,178,Norway,74,78,CM,FK Bodø/Glimt,6000000,2027.0,1,Right,3,Medium,High,71,61,72,72,68,77,14,11,16,10,8,1997,3,0,25,0.3,0,0.0,85.0,3.33,0.0,0.0,76.7,10.0,3.33,0.0,0.0
222331,Lukas Klostermann,189,Germany,80,82,RB,RB Leipzig,23000000,2024.0,2,Right,2,Medium,Medium,86,50,64,71,82,78,8,12,10,7,7,1996,5,3,289,3.2,0,0.0,86.3,0.63,2.19,1.56,79.7,4.69,0.63,0.31,0.31
222357,Breel Embolo,187,Switzerland,77,80,ST,AS Monaco,14000000,2026.0,2,Right,3,Medium,Medium,84,75,70,74,51,82,13,6,7,7,12,1997,23,17,1542,17.1,12,0.12,68.6,0.29,0.7,1.58,33.5,1.05,2.28,2.46,0.99
222400,Harry Winks,176,England,76,78,CM,U.C. Sampdoria,9000000,2023.0,1,Right,3,Medium,Medium,60,59,76,77,71,64,8,11,14,13,10,1996,4,3,299,3.3,0,0.0,78.7,0.61,0.91,0.0,67.3,4.85,0.61,1.52,0.0
222475,Morten Thorsby,189,Norway,74,76,CM,1. FC Union Berlin,5000000,2025.0,2,Right,2,High,High,67,63,70,72,75,80,13,14,10,7,13,1996,13,4,450,5.0,1,0.2,66.7,0.2,2.0,2.4,33.2,0.4,1.6,0.6,0.6
222492,Leroy Sané,183,Germany,84,85,LM,FC Bayern München,49500000,2025.0,3,Left,4,Medium,Medium,88,81,80,85,38,66,8,12,9,9,14,1996,18,13,1223,13.6,6,0.22,82.1,0.07,0.07,0.37,63.3,1.84,0.88,1.18,1.47
222493,Marvin Friedrich,193,Germany,77,79,CB,Borussia Mönchengladbach,11500000,2026.0,1,Right,2,Medium,Medium,63,41,57,53,79,76,10,13,13,15,14,1995,15,10,964,10.7,1,0.0,85.1,1.03,3.64,2.9,78.1,4.67,0.09,0.19,0.28
222501,Timothy Castagne,185,Belgium,78,80,RWB,Leicester City,16000000,2025.0,1,Right,3,High,Medium,76,58,71,75,75,73,14,9,15,10,15,1995,21,20,1821,20.2,1,0.1,80.1,0.94,2.77,1.44,65.6,2.08,0.79,0.35,0.15
222558,Rick Karsdorp,184,Netherlands,80,81,RWB,Roma,22000000,2025.0,2,Right,3,High,Medium,85,63,74,77,75,79,13,7,14,16,15,1995,9,7,547,6.1,0,0.0,77.9,0.98,2.13,0.66,54.8,3.61,0.33,0.0,0.0
222634,Isaac Success,182,Nigeria,74,77,ST,Udinese Calcio,5500000,2024.0,1,Right,3,Medium,Medium,73,71,66,75,38,67,8,15,14,8,10,1996,21,14,1278,14.2,0,0.28,64.3,0.21,0.99,2.04,42.9,1.83,1.83,4.08,0.14
222636,Grejohn Kyei,188,France,69,70,ST,Clermont Foot 63,1700000,2024.0,1,Right,3,Medium,Low,64,65,51,66,26,80,10,12,12,8,7,1995,22,12,1078,12.0,3,0.17,66.2,0.33,0.58,2.08,32.9,1.08,2.75,1.67,0.83
222665,Martin Ødegaard,178,Norway,84,89,CAM,Arsenal,63500000,2026.0,3,Left,5,High,Medium,76,75,86,84,58,63,14,15,15,8,10,1998,20,20,1684,18.7,8,0.27,79.1,0.16,0.37,0.48,56.8,3.21,1.02,0.8,0.86
222692,Benno Schmitz,182,Germany,75,75,RB,1. FC Köln,5500000,2024.0,1,Right,2,Medium,Medium,61,50,72,70,75,73,10,14,12,13,13,1994,18,17,1393,15.5,1,0.0,62.4,0.9,2.39,1.1,61.9,3.35,1.23,0.77,0.06
222947,Tom Davies,185,England,63,63,CB,Tranmere Rovers,400000,2023.0,1,Right,2,Low,High,56,27,41,47,60,74,16,14,7,12,10,1998,10,4,413,4.6,0,0.0,76.0,0.65,1.3,1.52,50.4,2.83,0.65,1.09,0.22
223061,Franco Cervi,165,Argentina,78,78,LM,RC Celta de Vigo,14000000,2024.0,2,Left,4,High,High,88,67,72,80,55,54,12,8,9,11,10,1994,19,16,1315,14.6,0,0.14,71.0,1.78,0.75,0.48,49.2,1.51,1.37,1.71,0.27
223137,Federico Bonazzoli,182,Italy,73,77,ST,US Salernitana 1919,4300000,2026.0,1,Left,3,High,Medium,70,74,55,72,28,60,8,13,10,8,7,1997,19,10,904,10.0,2,0.1,75.0,0.3,0.0,0.4,39.0,3.0,1.2,2.2,0.6
223139,Akim Zedadka,173,Algeria,74,75,RB,LOSC Lille,4400000,2025.0,1,Right,3,High,Medium,81,55,65,74,65,65,11,12,11,11,7,1995,6,6,495,5.5,0,0.0,76.8,1.82,2.55,1.64,60.2,2.18,1.45,2.73,0.0
223197,Enes Ünal,187,Turkey,78,82,ST,Getafe CF,20000000,2025.0,1,Right,3,High,Medium,69,81,65,75,40,76,8,14,8,13,13,1997,20,20,1731,19.2,6,0.16,64.1,0.0,1.35,4.11,32.6,0.47,1.56,2.45,0.73
223329,Andrea Conti,184,Italy,73,73,RB,U.C. Sampdoria,2800000,2025.0,2,Right,3,High,Medium,74,58,67,72,70,62,9,13,13,9,10,1994,1,0,23,0.3,0,0.0,54.5,0.0,0.0,0.0,36.7,0.0,0.0,3.33,0.0
223550,Jonas Omlin,189,Switzerland,79,81,GK,Montpellier Hérault SC,15000000,2024.0,1,Right,1,Medium,Medium,80,75,73,82,52,76,80,75,73,76,82,1994,14,14,1166,13.0,0,0.0,71.1,0.0,0.62,0.23,34.6,6.62,0.08,0.23,0.0
223597,Ruben Aguilar,172,France,77,77,RB,AS Monaco,9500000,2025.0,2,Right,3,High,High,73,53,71,75,73,76,15,8,16,10,13,1993,13,7,615,6.8,0,0.0,81.7,1.91,2.79,0.74,69.3,2.79,1.47,1.03,0.29
223603,Fabian Bredlow,190,Germany,68,68,GK,VfB Stuttgart,925000,2024.0,1,Left,1,Medium,Medium,70,66,62,71,39,63,70,66,62,63,71,1995,1,1,90,1.0,0,0.0,90.2,0.0,0.0,0.0,44.0,9.0,0.0,0.0,0.0
223641,Timo Baumgartl,190,Germany,76,79,CB,1. FC Union Berlin,8500000,2023.0,1,Right,2,Medium,Medium,63,36,56,52,76,77,13,15,14,16,11,1996,4,4,314,3.5,0,0.0,81.8,0.29,1.14,3.43,63.4,3.71,1.14,0.57,0.57
