ID,FullName,Height,Nationality,Overall,Potential,BestPosition,Club,ValueEUR,ContractUntil,PreferredFoot,IntReputation,PreferredFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Born,MP,Starts,Min,90s,Goals,Assists,PasTotCmp%,PasProg,GCA,SCA,Tkl+Int,CarProg,Clr,TouDefPen,AerWon%,TouDef3rd,PasLonCmp%,Err,Recov
223724,Stefan Lainer,175,Austria,77,77,RB,Borussia Mönchengladbach,9500000,2024.0,Right,2,Right,2,High,High,74,63,67,70,73,80,10,14,7,8,7,1992,7,2,171,1.9,0,0.0,77.8,4.21,0.0,0.53,3.68,2.11,7.37,4.74,75.0,23.2,40.0,0.0,7.89
224041,Marvin Schwäbe,190,Germany,77,80,GK,1. FC Köln,10500000,2024.0,Right,1,Right,1,Medium,Medium,77,73,78,80,47,75,77,73,78,75,80,1995,19,19,1710,19.0,0,0.0,79.7,0.0,0.05,0.16,0.11,0.0,0.21,30.8,100.0,42.7,49.7,0.05,0.95
224221,Joachim Andersen,192,Denmark,77,80,CDM,Crystal Palace,12000000,2026.0,Right,2,Right,2,Medium,Medium,52,50,68,64,77,80,13,7,9,15,14,1996,17,17,1477,16.4,1,0.0,79.8,2.68,0.06,0.61,2.44,0.24,6.95,14.3,69.0,44.0,52.7,0.0,6.1
193601,Germán Pezzella,186,Argentina,77,77,CB,Real Betis Balompié,7000000,2025.0,Right,1,Right,2,Medium,Medium,50,49,49,56,79,71,7,9,13,10,15,1991,18,16,1431,15.9,0,0.0,87.8,2.01,0.06,0.5,3.65,0.13,4.15,6.86,70.6,33.3,55.9,0.06,4.03
193361,Roberto Soriano,182,Italy,77,77,CAM,Bologna,8500000,2023.0,Right,2,Right,4,Medium,Medium,68,73,78,79,67,71,15,10,9,14,13,1991,20,11,1025,11.4,0,0.26,78.9,4.3,0.26,3.33,2.72,2.02,0.61,1.49,45.5,6.67,65.6,0.0,5.35
193314,Aitor Fernández,182,Spain,77,77,GK,CA Osasuna,5500000,2025.0,Right,1,Right,1,Medium,Medium,78,74,66,80,56,76,78,74,66,76,80,1991,10,10,900,10.0,0,0.0,66.0,0.1,0.0,0.2,0.2,0.0,0.9,34.7,100.0,40.9,52.0,0.0,1.5
193254,Christopher Trimmel,189,Austria,77,77,RWB,1. FC Union Berlin,3200000,2023.0,Right,2,Right,3,High,Medium,72,65,73,68,74,80,16,8,6,8,15,1987,16,13,1199,13.3,0,0.38,60.7,2.63,0.45,2.78,3.23,1.8,2.18,3.08,50.0,15.2,25.2,0.0,5.34
190813,Stephan El Shaarawy,178,Italy,77,77,LW,Roma,10500000,2023.0,Right,3,Right,4,Medium,Medium,86,74,74,78,46,61,5,3,5,5,3,1992,16,5,709,7.9,3,0.0,80.5,4.18,0.25,3.67,2.53,3.8,0.89,1.39,42.9,15.3,60.5,0.0,5.57
190765,Pascal Groß,181,Germany,77,77,CM,Brighton & Hove Albion,8500000,2024.0,Right,2,Right,4,Medium,Medium,50,74,81,75,58,72,8,15,15,16,11,1991,21,21,1821,20.2,6,0.15,76.7,7.03,0.25,3.71,2.23,1.39,0.45,1.68,11.5,11.5,40.6,0.0,3.56
190584,Asier Illarramendi,179,Spain,77,77,CM,Real Sociedad,8500000,2023.0,Right,2,Right,3,Medium,High,42,69,76,76,75,67,15,7,11,14,12,1990,12,6,503,5.6,1,0.0,85.3,3.39,0.0,1.79,5.0,0.89,2.14,4.11,44.4,17.7,66.7,0.0,5.89
189165,Jonjo Shelvey,184,England,77,77,CM,Newcastle United,10000000,2023.0,Right,2,Right,3,Medium,Medium,40,71,80,72,62,74,14,11,15,8,16,1992,3,0,37,0.4,0,0.0,73.1,7.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,20.0,50.0,0.0,10.0
186801,Cheikhou Kouyaté,189,Senegal,77,77,CDM,Nottingham Forest,7000000,2024.0,Right,2,Right,3,High,High,60,64,63,69,77,84,15,8,9,12,9,1989,12,9,704,7.8,1,0.0,77.2,2.05,0.0,0.9,3.21,0.77,2.56,3.46,73.7,13.5,73.9,0.0,5.77
186537,Cristhian Stuani,186,Uruguay,77,77,ST,Girona FC,4500000,2026.0,Right,2,Right,4,High,Low,67,79,69,70,48,84,16,14,9,16,8,1986,16,5,652,7.2,5,0.0,74.5,1.11,0.14,2.08,0.83,0.14,0.56,0.56,33.3,2.08,66.7,0.0,2.08
183394,Moussa Sissoko,187,France,77,77,CDM,FC Nantes,7000000,2024.0,Right,2,Right,3,Medium,High,70,61,72,75,74,86,14,8,11,10,8,1989,15,13,1147,12.7,1,0.0,77.9,4.41,0.0,1.81,2.2,1.34,0.87,1.73,53.8,8.82,67.6,0.0,6.54
176600,Kévin Gameiro,172,France,77,77,ST,RC Strasbourg Alsace,4500000,2023.0,Right,3,Right,3,Medium,Medium,78,77,73,75,41,66,6,10,8,8,6,1987,20,16,1394,15.5,7,0.0,78.7,3.23,0.13,2.58,1.42,2.13,0.0,0.39,36.0,3.68,72.2,0.0,3.94
171897,Andrés Guardado,169,Mexico,77,77,CM,Real Betis Balompié,3000000,2023.0,Left,3,Left,3,Medium,Medium,61,68,79,79,71,68,7,10,10,11,10,1986,14,8,691,7.7,1,0.0,82.0,4.68,0.39,2.08,3.77,0.65,1.69,2.21,30.4,17.7,71.2,0.0,7.4
231627,Umar Sadiq,192,Nigeria,77,82,ST,Real Sociedad,15500000,2025.0,Right,1,Right,3,High,Medium,84,76,60,72,30,76,11,9,13,11,9,1997,3,3,240,2.7,2,0.0,61.1,0.74,0.0,2.22,0.0,1.85,1.11,1.11,28.6,2.22,0.0,0.0,2.96
230978,Taiwo Awoniyi,183,Nigeria,77,80,ST,Nottingham Forest,14500000,2027.0,Right,1,Right,3,High,Medium,83,76,59,70,32,80,10,7,9,8,10,1997,16,9,730,8.1,4,0.0,72.6,0.86,0.12,2.1,1.36,1.36,1.23,1.23,18.9,4.2,25.0,0.0,4.07
246764,Mohamed Camara,169,Mali,77,85,CDM,AS Monaco,22500000,2027.0,Right,1,Right,3,Medium,High,82,58,68,77,72,77,7,5,5,8,11,1997,9,5,377,4.2,0,0.0,78.0,3.81,0.0,1.67,3.57,2.38,0.95,1.67,33.3,9.29,55.6,0.0,8.33
247181,Gonzalo Plata,178,Ecuador,77,86,CAM,Real Valladolid CF,23500000,2027.0,Left,1,Left,4,High,Low,88,69,70,82,43,64,13,8,14,10,12,2000,16,9,919,10.2,0,0.2,77.6,1.76,0.39,3.43,3.24,4.22,0.29,0.49,15.4,7.94,50.0,0.0,5.0
247328,Unai Vencedor Paris,176,Spain,77,84,CM,Athletic Club de Bilbao,21500000,2027.0,Right,1,Right,3,Medium,Medium,62,70,75,76,74,74,15,6,10,6,13,2000,6,0,141,1.6,0,0.0,89.0,6.88,0.0,1.88,2.5,0.63,0.0,0.63,100.0,10.0,88.2,0.0,7.5
245336,Max Kilman,194,England,77,83,CB,Wolverhampton Wanderers,14500000,2026.0,Left,1,Left,2,Medium,High,61,42,63,63,78,78,11,11,5,9,12,1997,22,22,1980,22.0,0,0.0,82.6,3.5,0.09,0.59,1.77,0.82,4.68,12.8,62.7,42.3,44.3,0.0,5.32
251804,Sergiño Dest,175,United States,77,85,RM,AC Milan,22500000,2023.0,Right,1,Right,4,High,Low,86,59,74,81,69,66,11,10,10,15,15,2000,8,2,329,3.7,0,0.0,85.4,3.78,0.27,2.97,4.32,2.97,0.54,1.89,75.0,20.3,41.7,0.0,7.84
254796,Noni Madueke,182,England,77,86,CAM,PSV,23000000,2025.0,Left,1,Left,4,Medium,Low,90,71,68,82,36,62,5,13,6,12,15,2002,2,1,112,1.2,0,0.0,78.9,5.83,0.0,1.67,1.67,3.33,0.0,0.0,0.0,8.33,75.0,0.0,5.0
205705,Zouhair Feddal,191,Morocco,77,77,CB,Real Valladolid CF,7000000,2023.0,Left,1,Left,2,Medium,Medium,60,50,61,60,78,77,13,14,12,10,8,1989,8,4,375,4.2,0,0.0,79.1,1.19,0.0,0.95,2.14,0.0,6.43,11.4,46.2,38.6,54.2,0.0,4.52
207791,Yussuf Poulsen,192,Denmark,77,77,ST,RB Leipzig,11000000,2024.0,Right,2,Right,3,Medium,High,78,71,67,74,56,82,6,11,15,14,8,1994,11,1,178,2.0,1,0.0,50.9,1.0,0.5,2.5,0.5,1.0,1.5,1.5,73.7,2.5,25.0,0.0,4.5
242578,Benoît Badiashile,194,France,77,85,CB,AS Monaco,22000000,2024.0,Left,2,Left,2,Medium,High,61,47,67,60,78,76,8,7,5,15,8,2001,4,4,360,4.0,0,0.0,91.6,3.25,0.0,2.0,2.5,1.0,5.5,14.3,80.0,54.3,77.1,0.0,5.5
242374,Musa Barrow,183,Gambia,77,83,ST,Bologna,17000000,2024.0,Right,1,Right,3,High,Medium,84,75,69,78,31,63,8,6,14,14,12,1998,15,10,763,8.5,2,0.12,67.9,1.76,0.24,3.41,0.82,2.59,0.24,0.24,13.3,5.18,49.3,0.0,4.71
241202,Patson Daka,183,Zambia,77,83,ST,Leicester City,17000000,2026.0,Right,1,Right,3,Medium,Medium,90,78,60,75,24,70,8,6,9,5,11,1998,17,9,706,7.8,3,0.38,66.2,1.41,0.64,2.18,1.41,1.41,0.77,1.41,37.9,2.95,25.0,0.0,2.31
241042,Oliver Skipp,175,England,77,84,CDM,Tottenham Hotspur,20000000,2024.0,Right,1,Right,2,Medium,High,65,47,68,71,75,71,8,12,9,7,5,2000,8,3,198,2.2,0,0.0,78.0,3.18,0.0,1.82,1.36,1.82,1.82,3.18,33.3,13.6,25.0,0.0,8.64
240716,Mathías Olivera,184,Uruguay,77,83,LB,Napoli,15500000,2027.0,Left,1,Left,3,High,Medium,74,50,66,71,74,76,14,14,12,13,15,1997,15,5,531,5.9,1,0.0,86.4,5.25,0.34,2.71,3.73,4.75,2.37,3.05,44.4,22.2,64.5,0.0,6.44
239807,Davide Frattesi,178,Italy,77,86,CAM,U.S. Sassuolo Calcio,23500000,2026.0,Right,1,Right,3,Medium,Medium,79,69,76,80,65,69,5,10,8,11,10,1999,21,21,1726,19.2,5,0.0,78.6,4.38,0.21,3.18,2.5,2.34,1.25,1.98,57.1,8.96,66.7,0.0,5.21
239613,Matteo Pessina,183,Italy,77,80,CAM,AC Monza,14000000,2023.0,Left,2,Left,3,Medium,Medium,72,71,75,77,71,71,13,9,7,13,7,1997,19,18,1534,17.0,3,0.12,84.9,6.71,0.35,2.41,2.41,2.88,0.82,2.06,48.6,13.9,70.0,0.06,6.35
238476,Dan-Axel Zagadou,196,France,77,82,CB,VfB Stuttgart,14500000,2026.0,Left,1,Left,2,Medium,High,58,34,61,51,78,80,9,13,5,14,14,1999,7,6,531,5.9,0,0.0,82.7,2.54,0.17,1.36,2.03,0.34,5.59,9.15,58.3,40.3,64.5,0.17,4.75
238160,Merih Demiral,190,Turkey,77,82,CB,Atalanta,14500000,2026.0,Right,1,Right,2,Medium,High,73,39,47,60,79,80,15,7,13,6,11,1998,18,12,1228,13.6,1,0.0,84.4,1.62,0.0,0.22,3.82,0.07,3.9,9.49,61.9,28.6,64.3,0.07,7.21
244067,Maxence Lacroix,190,France,77,86,CB,VfL Wolfsburg,22000000,2025.0,Right,2,Right,2,Medium,High,87,33,55,67,78,77,14,7,12,12,11,2000,15,11,1002,11.1,1,0.0,85.8,3.96,0.0,0.54,2.43,0.36,5.05,8.92,65.4,40.2,62.4,0.0,4.59
244176,Deniz Undav,178,Germany,77,80,ST,Brighton & Hove Albion,14000000,2026.0,Right,1,Right,3,Medium,Low,68,80,71,75,32,76,9,12,9,11,13,1996,10,2,231,2.6,0,0.0,81.8,1.15,0.0,3.46,1.54,0.77,0.38,0.38,37.5,2.31,50.0,0.0,1.92
230899,Ademola Lookman,174,England,77,81,RM,Atalanta,15000000,2026.0,Right,1,Right,4,Medium,Medium,85,73,68,82,29,60,12,12,9,15,6,1997,21,16,1299,14.4,12,0.28,76.1,4.17,0.69,4.65,0.76,3.82,0.0,0.07,25.0,3.06,56.8,0.0,4.86
244915,Mohammed Salisu,191,Ghana,77,85,CB,Southampton,22000000,2024.0,Left,1,Left,2,Medium,High,69,36,51,55,79,80,7,7,11,10,6,1999,21,21,1889,21.0,0,0.05,73.4,3.81,0.1,1.1,3.81,0.24,5.52,9.81,67.5,34.4,42.3,0.05,7.24
206306,Jordan Ferri,173,France,77,77,CDM,Montpellier Hérault SC,9000000,2026.0,Right,2,Right,3,Medium,High,57,65,76,74,70,74,7,11,11,15,15,1992,19,18,1511,16.8,0,0.12,84.2,6.9,0.24,1.9,2.44,1.37,0.6,2.14,47.6,18.0,64.5,0.0,9.29
228295,Rob Holding,189,England,77,79,CB,Arsenal,11500000,2024.0,Right,1,Right,2,Low,High,54,34,61,66,78,73,14,11,10,14,13,1995,6,0,19,0.2,0,0.0,83.3,5.0,0.0,5.0,5.0,0.0,5.0,10.0,100.0,30.0,0.0,0.0,10.0
228579,Benjamin Henrichs,185,Germany,77,80,RWB,RB Leipzig,13000000,2025.0,Right,2,Right,3,High,Medium,71,53,72,76,74,70,8,9,13,12,14,1997,18,14,1324,14.7,2,0.07,74.5,4.08,0.14,2.11,4.83,1.56,1.9,2.65,61.9,21.8,46.4,0.0,6.87
228687,Kasper Dolberg,187,Denmark,77,81,ST,Sevilla FC,15500000,2023.0,Right,2,Right,3,High,Medium,71,80,67,76,30,68,7,15,13,9,7,1997,4,2,197,2.2,0,0.45,67.9,0.91,0.0,0.45,0.45,0.91,2.27,2.27,42.9,3.18,66.7,0.0,1.36
229942,Axel Disasi,190,France,77,82,CB,AS Monaco,14500000,2025.0,Right,2,Right,2,Medium,Medium,50,28,51,55,77,82,12,8,11,8,6,1998,23,22,1980,22.0,2,0.14,83.5,5.14,0.23,0.77,2.82,1.59,3.32,6.36,69.4,22.2,65.1,0.05,6.18
229980,César Montes,191,Mexico,77,82,CB,Free agent,0,,Right,1,Right,2,Medium,High,62,44,63,65,78,78,9,10,5,5,13,1997,5,4,315,3.5,0,0.0,75.2,1.14,0.0,0.29,2.57,0.29,8.0,7.43,44.4,24.6,46.4,0.0,4.29
230065,Suat Serdar,184,Germany,77,81,CM,Hertha BSC,14500000,2026.0,Right,2,Right,4,High,Medium,67,71,71,81,73,79,15,8,5,13,10,1997,18,16,1264,14.0,4,0.0,70.7,4.0,0.0,2.07,3.79,1.64,1.36,1.64,62.2,8.86,64.2,0.0,6.29
226789,Angelo Fulgini,183,France,77,80,CAM,1. FSV Mainz 05,14000000,2026.0,Right,2,Right,4,High,Medium,73,70,76,79,69,73,12,6,11,15,14,1996,1,0,19,0.2,0,0.0,80.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,66.7,0.0,5.0
208787,Adrien Thomasson,177,France,77,77,CM,RC Strasbourg Alsace,10500000,2024.0,Right,2,Right,3,High,High,69,72,77,77,65,70,14,9,15,9,13,1993,15,10,937,10.4,0,0.19,81.9,3.94,0.29,3.65,2.21,1.44,0.19,0.87,53.8,8.56,70.7,0.0,7.69
210047,Fabian Schär,188,Switzerland,77,77,CB,Newcastle United,8500000,2024.0,Right,2,Right,2,High,Medium,51,67,70,67,78,74,8,9,11,10,15,1991,21,21,1873,20.8,1,0.0,75.5,4.42,0.1,1.78,3.08,0.96,4.33,7.45,67.9,31.7,49.6,0.0,6.88
210625,Kevin Mbabu,184,Switzerland,77,77,RB,Fulham,10000000,2025.0,Right,2,Right,3,High,Medium,83,51,66,71,73,81,8,7,7,14,14,1995,6,1,144,1.6,0,0.63,72.3,5.0,0.63,1.88,3.75,2.5,1.88,2.5,25.0,23.8,44.4,0.0,3.75
224425,Marius Wolf,188,Germany,77,77,RM,Borussia Dortmund,11000000,2024.0,Right,2,Right,3,High,Medium,83,71,71,74,66,77,12,15,7,16,8,1995,13,7,691,7.7,1,0.13,75.0,4.16,0.39,2.34,2.47,3.38,1.43,2.21,71.4,17.0,50.0,0.0,5.32
225014,Gaetano Castrovilli,187,Italy,77,81,CAM,Fiorentina,14500000,2024.0,Right,2,Right,4,High,Medium,74,65,75,82,66,68,14,12,11,11,15,1997,3,0,56,0.6,0,0.0,95.8,3.33,0.0,3.33,3.33,3.33,0.0,0.0,33.3,10.0,100.0,0.0,10.0
225293,Habib Diallo,186,Senegal,77,78,ST,RC Strasbourg Alsace,12500000,2025.0,Right,2,Right,3,Medium,Low,71,76,59,72,23,73,13,14,14,15,12,1995,22,17,1537,17.1,10,0.0,68.3,1.4,0.12,1.4,1.29,0.99,0.41,0.64,44.8,2.69,69.2,0.0,2.57
225711,Abdou Diallo,187,Senegal,77,79,CB,RB Leipzig,11500000,2023.0,Left,2,Left,3,Medium,Medium,72,39,71,74,77,76,12,7,7,7,8,1996,5,5,436,4.8,1,0.0,85.8,4.58,0.0,1.04,2.71,2.29,3.75,9.17,57.1,35.8,59.6,0.0,7.08
225719,Kelechi Iheanacho,185,Nigeria,77,79,CAM,Leicester City,13500000,2024.0,Left,1,Left,4,Medium,Medium,73,79,70,77,38,70,8,7,7,11,15,1996,16,3,443,4.9,3,0.82,75.5,1.84,0.82,3.88,0.61,3.06,0.61,0.82,16.7,2.24,62.5,0.0,3.06
225783,Stephy Mavididi,182,England,77,81,ST,Montpellier Hérault SC,15000000,2024.0,Right,1,Right,3,Medium,Medium,88,76,69,77,28,68,6,10,6,8,16,1998,12,11,796,8.8,2,0.11,74.2,1.25,0.23,1.82,1.93,1.93,0.91,1.25,26.7,4.89,75.0,0.0,4.2
225793,Ben Godfrey,183,England,77,85,CB,Everton,22000000,2025.0,Right,2,Right,2,Medium,High,82,44,61,65,76,80,7,6,12,14,11,1998,4,3,211,2.3,0,0.0,79.3,2.17,0.0,0.43,3.04,0.0,0.87,4.35,60.0,20.0,50.0,0.0,3.91
242656,Illan Meslier,196,France,77,84,GK,Leeds United,18500000,2026.0,Left,1,Left,1,Medium,Medium,79,76,73,81,38,72,79,76,73,72,81,2000,21,21,1890,21.0,0,0.0,60.1,0.0,0.0,0.1,0.1,0.0,0.71,26.7,85.7,32.6,28.7,0.0,0.86
234727,Timo Hübers,190,Germany,76,79,CB,1. FC Köln,9000000,2023.0,Right,1,Right,2,Medium,High,80,39,56,58,78,73,14,11,14,9,13,1996,15,14,1299,14.4,0,0.0,82.0,2.85,0.0,0.49,3.75,0.42,5.76,10.9,59.2,44.2,56.6,0.0,7.85
234678,Joakim Mæhle,185,Denmark,76,79,RWB,Atalanta,9000000,2025.0,Right,2,Right,3,Medium,Medium,85,56,69,72,68,78,12,8,12,10,8,1997,19,12,1050,11.7,2,0.09,80.7,6.15,0.26,3.85,2.48,3.59,0.77,1.45,33.3,15.0,52.3,0.0,6.07
234171,Roland Sallai,183,Hungary,76,77,RM,Sport-Club Freiburg,9000000,2025.0,Right,2,Right,4,Medium,Medium,75,70,71,78,37,65,7,5,11,14,9,1997,10,6,475,5.3,0,0.0,70.0,1.13,0.0,2.26,1.13,1.51,0.75,0.94,57.7,4.34,50.0,0.0,4.91
234060,Yangel Herrera,184,Venezuela,76,81,CDM,Girona FC,11500000,2023.0,Right,1,Right,3,Medium,Medium,62,70,72,74,77,78,6,7,9,14,8,1998,16,10,776,8.6,2,0.23,77.8,4.53,0.35,2.21,2.79,1.74,0.93,1.28,40.5,6.98,58.3,0.0,4.19
233556,Riccardo Orsolini,183,Italy,76,79,CAM,Bologna,10000000,2024.0,Left,2,Left,4,High,Medium,79,72,74,81,39,65,11,11,14,6,12,1997,18,12,1151,12.8,5,0.23,61.7,2.97,0.23,3.75,1.8,2.03,0.94,1.25,30.4,8.52,54.8,0.0,5.0
232999,Tyler Adams,175,United States,76,80,CDM,Leeds United,10000000,2027.0,Right,2,Right,3,High,High,80,48,69,73,73,76,6,13,12,8,7,1999,19,19,1706,19.0,0,0.0,82.0,5.84,0.05,1.84,5.53,0.68,1.16,1.53,58.6,15.4,60.0,0.0,8.68
231835,Thomas Henry,191,France,76,76,ST,Hellas Verona,8000000,2026.0,Right,1,Right,2,High,Medium,65,76,65,66,40,82,5,13,9,6,15,1994,16,13,1029,11.4,2,0.0,50.9,1.58,0.0,1.93,0.44,0.26,1.23,1.32,54.1,2.19,58.3,0.0,2.54
231554,James Justin,183,England,76,79,RWB,Leicester City,9500000,2026.0,Right,1,Right,3,High,High,81,50,69,72,73,70,13,7,6,5,14,1998,14,14,1252,13.9,0,0.0,81.4,3.38,0.14,1.51,2.52,1.44,3.38,3.45,41.8,21.3,48.1,0.0,4.6
231318,Romain Perraud,173,France,76,80,CM,Southampton,10000000,2025.0,Left,1,Left,3,High,Medium,72,72,75,75,72,73,6,7,10,11,13,1997,20,14,1179,13.1,2,0.15,69.3,2.9,0.38,2.44,3.44,1.53,1.68,1.91,29.6,15.3,31.5,0.0,3.82
230918,Trevoh Chalobah,191,England,76,82,CB,Chelsea,11000000,2026.0,Right,1,Right,3,Medium,High,64,47,65,68,76,76,5,5,9,9,7,1999,12,11,971,10.8,0,0.0,88.8,2.96,0.09,0.46,2.69,0.74,3.15,7.04,55.9,35.1,70.5,0.09,4.81
234833,Florian Müller,190,Germany,76,80,GK,VfB Stuttgart,8500000,2025.0,Left,1,Left,1,Medium,Medium,75,73,73,80,43,74,75,73,73,74,80,1997,19,19,1710,19.0,0,0.0,81.4,0.11,0.0,0.21,0.0,0.0,0.37,33.1,100.0,40.1,56.2,0.21,2.05
212883,Daniel Amartey,186,Ghana,76,77,CB,Leicester City,7500000,2023.0,Right,1,Right,3,Medium,High,63,55,65,69,76,76,13,13,13,8,15,1994,17,15,1365,15.2,0,0.0,91.5,4.08,0.07,0.92,1.64,1.18,3.82,10.5,55.8,37.1,69.0,0.0,5.53
213135,Divock Origi,189,Belgium,76,77,ST,AC Milan,9000000,2026.0,Right,2,Right,4,High,Medium,79,75,67,75,27,73,15,13,16,11,15,1995,15,5,566,6.3,2,0.16,67.3,1.43,0.16,2.7,0.63,1.75,1.75,1.75,33.3,3.33,42.9,0.0,2.06
213666,Ruben Loftus-Cheek,191,England,76,79,CAM,Chelsea,9500000,2024.0,Right,1,Right,4,Medium,Medium,65,68,75,78,66,75,11,7,12,15,13,1996,15,13,1032,11.5,0,0.0,85.2,5.83,0.17,1.91,2.26,3.04,1.48,2.35,48.7,11.7,80.6,0.0,6.0
213814,Federico Di Francesco,171,Italy,76,76,LW,Lecce,7500000,2025.0,Right,1,Right,4,High,Low,78,70,73,80,39,60,11,10,6,10,5,1994,22,13,1129,12.5,1,0.16,68.0,2.48,0.4,2.48,1.68,3.04,0.72,0.88,35.7,4.16,30.3,0.0,3.92
215160,Fabrizio Angileri,184,Argentina,76,76,LB,Getafe CF,7000000,2026.0,Left,1,Left,3,Medium,Medium,79,71,76,75,70,80,8,8,11,9,8,1994,8,7,510,5.7,0,0.0,58.8,2.63,0.35,0.88,2.28,0.7,1.4,2.46,66.7,12.5,33.3,0.0,2.81
215363,Lorenzo Montipò,191,Italy,76,80,GK,Hellas Verona,8000000,2025.0,Right,1,Right,1,Medium,Medium,76,74,72,80,41,74,76,74,72,74,80,1996,21,21,1890,21.0,0,0.0,65.2,0.0,0.0,0.33,0.0,0.0,1.1,28.3,50.0,35.1,51.4,0.1,1.86
215689,Andrea Petagna,190,Italy,76,77,ST,AC Monza,9000000,2023.0,Left,2,Left,3,Medium,Medium,59,75,68,75,34,81,3,3,3,5,3,1995,16,10,860,9.6,2,0.31,71.4,1.88,0.42,2.29,0.73,1.15,1.04,1.25,53.3,3.02,73.3,0.0,2.71
215699,Youssouf Sabaly,173,Senegal,76,76,RB,Real Betis Balompié,6500000,2026.0,Right,2,Right,3,Medium,Medium,77,46,64,71,73,70,9,11,8,15,11,1993,14,11,996,11.1,0,0.0,82.7,4.5,0.09,1.53,3.15,2.16,2.43,4.59,33.3,21.0,47.7,0.09,6.04
216497,Maximilian Philipp,183,Germany,76,76,CF,VfL Wolfsburg,7500000,2025.0,Right,2,Right,3,Medium,Low,76,78,71,78,42,61,8,12,10,10,9,1994,3,1,116,1.3,0,0.0,64.3,0.77,0.0,0.77,1.54,2.31,0.0,0.0,33.3,2.31,22.2,0.0,2.31
216549,Alexander Sørloth,194,Norway,76,78,ST,Real Sociedad,9500000,2023.0,Left,1,Left,3,High,Medium,81,74,66,72,36,84,15,12,8,15,8,1995,16,16,1276,14.2,8,0.07,70.0,0.85,0.14,2.46,0.63,1.62,0.99,1.13,55.3,2.82,62.5,0.07,2.54
200110,Marco Bizot,193,Netherlands,76,76,GK,Stade Brestois 29,4000000,2024.0,Right,2,Right,1,Medium,Medium,79,73,69,76,46,75,79,73,69,75,76,1991,21,21,1890,21.0,0,0.0,71.8,0.0,0.0,0.14,0.0,0.0,0.81,27.5,80.0,31.0,49.7,0.1,0.71
199189,Ross Barkley,186,England,76,76,CAM,OGC Nice,7500000,2023.0,Right,2,Right,4,Low,Low,68,73,76,78,56,70,9,14,12,6,10,1993,15,6,615,6.8,3,0.15,78.0,3.53,0.44,3.38,1.76,2.21,0.74,0.88,16.7,8.97,50.0,0.0,5.74
193290,Martin Braithwaite,177,Denmark,76,76,ST,RCD Espanyol de Barcelona,6500000,2025.0,Right,2,Right,4,Medium,Medium,79,76,72,78,35,74,14,13,11,7,8,1991,15,15,1187,13.2,5,0.08,64.2,1.89,0.3,1.67,0.83,0.98,0.45,0.38,41.5,2.5,60.0,0.0,2.05
193116,Maxime Gonalons,187,France,76,76,CDM,Clermont Foot 63,3700000,2024.0,Right,3,Right,3,Low,Medium,44,61,72,68,75,70,11,11,11,8,5,1989,11,8,547,6.1,1,0.0,88.8,6.07,0.0,0.49,3.93,0.49,0.33,1.97,75.0,16.2,71.8,0.0,5.41
200318,Mark Uth,185,Germany,76,76,CAM,1. FC Köln,7000000,2023.0,Left,2,Left,3,Medium,Low,72,77,74,76,40,68,9,11,8,9,11,1991,3,0,46,0.5,0,0.0,73.3,2.0,2.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,33.3,0.0,0.0
200759,Jeffrey Schlupp,178,Ghana,76,76,LM,Crystal Palace,7500000,2023.0,Left,1,Left,3,Medium,Medium,84,71,69,76,71,74,9,7,8,10,9,1992,22,19,1630,18.1,1,0.0,76.4,3.48,0.17,1.44,3.43,1.1,1.33,2.65,37.8,11.6,53.9,0.0,5.64
204451,Koray Günter,184,Germany,76,78,CB,Hellas Verona,8000000,2023.0,Right,1,Right,2,Low,High,62,46,64,65,77,71,13,10,10,9,10,1994,13,11,1003,11.1,1,0.0,76.5,3.24,0.09,1.17,3.6,0.63,4.14,7.39,51.2,25.5,57.4,0.0,7.3
203535,Tonny Vilhena,175,Netherlands,76,76,LM,US Salernitana 1919,8000000,2023.0,Left,2,Left,3,High,High,73,72,76,77,73,77,12,8,16,12,12,1995,20,17,1410,15.7,3,0.06,75.7,3.5,0.19,2.17,2.48,1.34,0.64,1.02,25.0,7.07,45.2,0.0,5.22
203362,Mohamed Elyounoussi,178,Norway,76,76,LM,Southampton,8000000,2023.0,Right,1,Right,4,Medium,Medium,77,74,71,78,55,70,12,7,8,7,13,1994,20,17,1400,15.6,0,0.06,66.6,2.05,0.19,1.86,2.63,2.05,1.67,2.18,43.1,7.95,48.9,0.0,6.15
203030,Robin Knoche,190,Germany,76,76,CB,1. FC Union Berlin,6000000,2024.0,Right,2,Right,2,Medium,Medium,51,41,52,50,78,72,14,10,16,10,9,1992,19,19,1710,19.0,2,0.0,80.0,2.58,0.05,0.58,2.32,0.32,4.58,7.26,53.1,33.7,56.8,0.0,7.05
